otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otu251344	Aglyptodactylus laticeps	1028561	143587	-	None	True	deleted from tree in reconciliation	Aglyptodactylus_laticeps	-	False
otu251346	Laliostoma labrosum	836601	129011	-	None	True	original	Laliostoma_labrosum	-	True
otu251142	Staurois tuberilinguis	492488	356248	-	None	True	original	Staurois_tuberilinguis	-	True
otu251143	Staurois parvus	993481	386267	-	None	True	deleted from tree in reconciliation	Staurois_parvus	-	False
otu251144	Staurois natator	270619	367668	-	None	True	original	Staurois_natator	-	True
otu251145	Staurois latopalmatus	491965	240406	-	None	True	original	Staurois_latopalmatus	-	True
otu251100	Pelophylax lessonae	386601	45623	-	None	True	original	Rana_lessonae	-	True
otu251101	None	None	-	-	None	True	deleted from tree in reconciliation	Rana_esculenta	-	False
otu251099	Pelophylax cretensis	538075	143642	-	None	True	deleted from tree in reconciliation	Rana_cretensis	-	False
otu251098	Pelophylax epeiroticus	1071564	70701	-	None	True	deleted from tree in reconciliation	Rana_epeirotica	-	False
otu251097	Pelophylax kurtmuelleri	557127	73493	-	None	True	deleted from tree in reconciliation	Rana_kurtmuelleri	-	False
otu251096	Pelophylax ridibundus	14708	8406	-	None	True	deleted from tree in reconciliation	Rana_ridibunda	-	False
otu251094	Pelophylax cerigensis	742983	143641	-	None	True	deleted from tree in reconciliation	Rana_cerigensis	-	False
otu251095	Pelophylax bedriagae	968743	69489	-	None	True	deleted from tree in reconciliation	Rana_bedriagae	-	False
otu251093	Pelophylax shqipericus	941209	44326	-	None	True	deleted from tree in reconciliation	Rana_shqiperica	-	False
otu251092	Pelophylax bergeri	442787	69490	-	None	True	deleted from tree in reconciliation	Rana_bergeri	-	False
otu251103	Pelophylax saharicus	432328	70019	-	None	True	deleted from tree in reconciliation	Rana_saharica	-	False
otu251102	Pelophylax perezi	14696	8403	-	None	True	deleted from tree in reconciliation	Rana_perezi	-	False
otu251106	Pelophylax hubeiensis	915566	121165	-	None	True	deleted from tree in reconciliation	Rana_hubeiensis	-	False
otu251105	Pelophylax plancyi	240390	109178	-	None	True	original	Rana_plancyi	-	True
otu251104	Pelophylax nigromaculatus	14673	8409	-	None	True	original	Rana_nigromaculata	-	True
otu251107	Pelophylax porosus	885925	88445	-	None	True	deleted from tree in reconciliation	Rana_porosa	-	False
otu251108	Pelophylax fukienensis	509500	88448	-	None	True	original	Rana_fukienensis	-	True
otu251084	Hylarana luctuosa	735495	399177	-	None	True	deleted from tree in reconciliation	Rana_luctuosa	-	False
otu251080	Hylarana guentheri	656221	110109	-	None	True	original	Rana_guentheri	-	True
otu251079	Pelophylax lateralis	134160	110111	-	None	True	original	Rana_lateralis	-	True
otu251078	Hylarana miopus	783859	310670	-	None	True	deleted from tree in reconciliation	Rana_miopus	-	False
otu251082	Hylarana taipehensis	134127	110118	-	None	True	original	Rana_taipehensis	-	True
otu251081	Hylarana macrodactyla	134149	110112	-	None	True	original	Rana_macrodactyla	-	True
otu251083	Hylarana erythraea	214619	110077	-	None	True	original	Rana_erythraea	-	True
otu251062	Hylarana chalconota	340037	127020	-	None	True	original	Rana_chalconota	-	True
otu251061	Hylarana megalonesa	884266	453406	-	None	True	deleted from tree in reconciliation	Rana_megalonesa	-	False
otu251060	Hylarana raniceps	937574	391864	-	None	True	deleted from tree in reconciliation	Rana_raniceps	-	False
otu251059	Hylarana labialis	937571	391865	-	None	True	deleted from tree in reconciliation	Rana_labialis	-	False
otu251058	Hylarana parvacola	884268	453407	-	None	True	deleted from tree in reconciliation	Rana_parvaccola	-	False
otu251057	Hylarana eschatia	884278	453405	-	None	True	deleted from tree in reconciliation	Rana_eschatia	-	False
otu251063	Hylarana mocquardii	245652	427939	-	None	True	original	Rana_mocquardii	-	True
otu251053	Hylarana lepus	553273	146732	-	None	True	original	Amnirana_lepus	-	True
otu251054	Hylarana albolabris	628820	333676	-	None	True	original	Amnirana_albolabris	-	True
otu251055	Hylarana galamensis	870806	164740	-	None	True	original	Amnirana_galamensis	-	True
otu251056	Hylarana nicobariensis	72629	1659773	-	None	True	original	Hylarana_nicobariensis	-	True
otu251052	Hylarana siberu	610591	519054	-	None	True	deleted from tree in reconciliation	Rana_siberu	-	False
otu251050	Hylarana signata	491951	240404	-	None	True	original	Rana_signata	-	True
otu251051	Hylarana picturata	390620	395594	-	None	True	deleted from tree in reconciliation	Rana_picturata	-	False
otu251047	Hylarana baramica	194609	329258	-	None	True	original	Rana_baramica	-	True
otu251046	Hylarana laterimaculata	610616	519053	-	None	True	deleted from tree in reconciliation	Rana_laterimaculata	-	False
otu251048	Hylarana glandulosa	59577	329257	-	None	True	original	Rana_glandulosa	-	True
otu251049	Hylarana banjarana	920884	397455	-	None	True	deleted from tree in reconciliation	Rana_banjarana	-	False
otu251076	Hylarana temporalis	6996	129030	-	None	True	original	Rana_temporalis	-	True
otu251077	Hylarana aurantiaca	770529	267845	-	None	True	deleted from tree in reconciliation	Rana_aurantiaca	-	False
otu251075	Hylarana malabarica	310140	267844	-	None	True	deleted from tree in reconciliation	Rana_malabarica	-	False
otu251067	Hylarana cubitalis	130110	391866	-	None	True	original	Rana_cubitalis	-	True
otu251066	Hylarana latouchii	502160	156873	-	None	True	deleted from tree in reconciliation	Rana_latouchii	-	False
otu251064	Hylarana spinulosa	290014	369515	-	None	True	original	Rana_spinulosa	-	True
otu251065	Hylarana maosonensis	134151	110113	-	None	True	original	Rana_maosonensis	-	True
otu251068	Hylarana nigrovittata	938296	127021	-	None	True	original	Rana_nigrovittata	-	True
otu251069	Hylarana faber	585744	427938	-	None	True	original	Rana_faber	-	True
otu251071	Hylarana jimiensis	1048550	472299	-	None	True	deleted from tree in reconciliation	Rana_jimiensis	-	False
otu251070	Hylarana daemeli	989402	356314	-	None	True	original	Rana_daemeli	-	True
otu251072	Hylarana arfaki	1080056	377264	-	None	True	original	Rana_arfaki	-	True
otu251074	Hylarana gracilis	1086971	146731	-	None	True	original	Rana_gracilis	-	True
otu251073	Hylarana milleti	134147	1659775	-	None	True	deleted from tree in reconciliation	Rana_milleti	-	False
otu251086	Glandirana emeljanovi	447452	240395	-	None	True	original	Rana_emeljanovi	-	True
otu251085	Glandirana rugosa	1034169	8410	-	None	True	deleted from tree in reconciliation	Rana_rugosa	-	False
otu251087	Glandirana tientaiensis	915564	121168	-	None	True	original	Rana_tientaiensis	-	True
otu251088	Glandirana minima	43288	167932	-	None	True	original	Rana_minima	-	True
otu251089	Sanguirana luzonensis	794163	367679	-	None	True	original	Rana_luzonensis	-	True
otu251090	Sanguirana igorota	107048	478819	-	None	True	original	Rana_igorota	-	True
otu251091	Sanguirana sanguinea	452019	367680	-	None	True	original	Rana_sanguinea	-	True
otu251006	Rana shuchinae	198361	359668	-	None	True	original	Rana_shuchinae	-	True
otu251004	Rana pretiosa	92820	69834	-	None	True	deleted from tree in reconciliation	Rana_pretiosa	-	False
otu251005	Rana luteiventris	881566	58176	-	None	True	deleted from tree in reconciliation	Rana_luteiventris	-	False
otu251003	Rana boylii	771208	160499	-	None	True	original	Rana_boylii	-	True
otu251002	Rana aurora	771201	160496	-	None	True	original	Rana_aurora	-	True
otu251001	Rana muscosa	923354	160500	-	None	True	original	Rana_muscosa	-	True
otu251000	Rana cascadae	771205	160497	-	None	True	deleted from tree in reconciliation	Rana_cascadae	-	False
otu250999	Rana tagoi	887103	113384	-	None	True	deleted from tree in reconciliation	Rana_tagoi	-	False
otu250997	Rana zhengi	198359	359669	-	None	True	original	Rana_zhengi	-	True
otu250998	Rana johnsi	134156	110110	-	None	True	original	Rana_johnsi	-	True
otu250986	Rana temporaria	14718	8407	-	None	True	original	Rana_temporaria	-	True
otu250987	Rana pyrenaica	572749	168099	-	None	True	deleted from tree in reconciliation	Rana_pyrenaica	-	False
otu250985	Rana italica	487647	147302	-	None	True	deleted from tree in reconciliation	Rana_italica	-	False
otu250984	Rana iberica	875536	168100	-	None	True	deleted from tree in reconciliation	Rana_iberica	-	False
otu250989	Babina okinavana	448376	156870	-	None	True	deleted from tree in reconciliation	Rana_okinavana	-	False
otu250988	Rana tsushimensis	1024869	156869	-	None	True	deleted from tree in reconciliation	Rana_tsushimensis	-	False
otu250991	Rana macrocnemis	842743	157586	-	None	True	deleted from tree in reconciliation	Rana_macrocnemis	-	False
otu250990	Babina holsti	835631	658163	-	None	True	deleted from tree in reconciliation	Rana_holsti	-	False
otu250994	Rana latastei	871814	151453	-	None	True	deleted from tree in reconciliation	Rana_latastei	-	False
otu250993	Rana dalmatina	886093	51331	-	None	True	deleted from tree in reconciliation	Rana_dalmatina	-	False
otu250992	Rana graeca	886097	51332	-	None	True	deleted from tree in reconciliation	Rana_graeca	-	False
otu250995	Rana asiatica	448371	156872	-	None	True	deleted from tree in reconciliation	Rana_asiatica	-	False
otu250996	Rana sauteri	95165	325554	-	None	True	original	Pseudoamolops_sauteri	-	True
otu250972	Rana omeimontis	1086525	120507	-	None	True	deleted from tree in reconciliation	Rana_omeimontis	-	False
otu250971	Rana zhenhaiensis	1086513	120508	-	None	True	original	Rana_zhenhaiensis	-	True
otu250970	Rana longicrus	165298	133537	-	None	True	deleted from tree in reconciliation	Rana_longicrus	-	False
otu250973	Rana chaochiaoensis	1086524	120506	-	None	True	original	Rana_chaochiaoensis	-	True
otu250974	Rana japonica	14694	8402	-	None	True	original	Rana_japonica	-	True
otu250975	Rana arvalis	448372	156871	-	None	True	deleted from tree in reconciliation	Rana_arvalis	-	False
otu250981	Rana ornativentris	595203	79016	-	None	True	deleted from tree in reconciliation	Rana_ornativentris	-	False
otu250979	Rana pirica	595204	79017	-	None	True	deleted from tree in reconciliation	Rana_pirica	-	False
otu250980	Rana dybowskii	918175	71582	-	None	True	original	Rana_dybowskii	-	True
otu250976	Rana chensinensis	595205	79015	-	None	True	original	Rana_chensinensis	-	True
otu250977	Rana kukunoris	691289	670907	-	None	True	original	Rana_kukunoris	-	True
otu250978	Rana huanrensis	887088	113383	-	None	True	original	Rana_huanrensis	-	True
otu250983	Rana kunyuensis	198372	359667	-	None	True	original	Rana_kunyuensis	-	True
otu250982	Rana amurensis	240410	109177	-	None	True	original	Rana_amurensis	-	True
otu250939	Rana onca	343227	152346	-	None	True	deleted from tree in reconciliation	Rana_onca	-	False
otu250940	Rana yavapaiensis	343221	152347	-	None	True	original	Rana_yavapaiensis	-	True
otu250941	Rana magnaocularis	464620	200789	-	None	True	deleted from tree in reconciliation	Rana_magnaocularis	-	False
otu250935	Rana neovolcanica	1041323	200790	-	None	True	deleted from tree in reconciliation	Rana_neovolcanica	-	False
otu250934	Rana tlaloci	472853	299685	-	None	True	deleted from tree in reconciliation	Rana_tlaloci	-	False
otu250936	Rana berlandieri	336757	30360	-	None	True	original	Rana_berlandieri	-	True
otu250937	Rana blairi	343219	152344	-	None	True	original	Rana_blairi	-	True
otu250938	Rana sphenocephala	61437	146672	-	None	True	original	Rana_sphenocephala	-	True
otu250928	Rana macroglossa	649265	299688	-	None	True	deleted from tree in reconciliation	Rana_macroglossa	-	False
otu250929	Rana taylori	649271	299689	-	None	True	deleted from tree in reconciliation	Rana_taylori	-	False
otu250930	Rana brownorum	1053817	200787	-	None	True	deleted from tree in reconciliation	Rana_brownorum	-	False
otu250931	Rana spectabilis	1041329	200791	-	None	True	deleted from tree in reconciliation	Rana_spectabilis	-	False
otu250932	Rana forreri	464624	200788	-	None	True	original	Rana_forreri	-	True
otu250933	Rana omiltemana	345976	299686	-	None	True	deleted from tree in reconciliation	Rana_omiltemana	-	False
otu250944	Rana chiricahuensis	343215	152345	-	None	True	original	Rana_chiricahuensis	-	True
otu250942	Rana montezumae	472861	299680	-	None	True	deleted from tree in reconciliation	Rana_montezumae	-	False
otu250943	Rana dunni	947970	299679	-	None	True	deleted from tree in reconciliation	Rana_dunni	-	False
otu250945	Rana pipiens	14703	8404	-	None	True	original	Rana_pipiens	-	True
otu250947	Rana sevosa	472870	299683	-	None	True	deleted from tree in reconciliation	Rana_sevosa	-	False
otu250946	Rana capito	472848	299684	-	None	True	original	Rana_capito	-	True
otu250949	Rana palustris	791085	298395	-	None	True	original	Rana_palustris	-	True
otu250948	Rana areolata	413846	225904	-	None	True	deleted from tree in reconciliation	Rana_areolata	-	False
